BPrev,BStreak,B_Age,B_Height,B_HomeTown,B_ID,B_Location,B_Name,B_Weight,Date,Event_ID,Fight_ID,Last_round,Max_round,RPrev,R_Age,R_Height,R_HomeTown,R_ID,R_Location,R_Name,R_Weight,winby,winner
6,0,32,175,Sao Paulo Brazil,2073,Sao Paulo Brazil,Leandro Silva,70,9/3/2016,783,6212,3,3,4,31,172,Dagestan Russia,2023,Derbent Dagestan,Rustam Khabilov,70,DEC,red
0,0,38,195,Copenhagen Denmark,2799,Copenhagen Denmark,Christian Colombo,120,9/5/2016,783,6213,3,3,1,34,187,Malkiya Syria,2736,Nuremberg Germany,Jarjis Danho,120,,draw
0,0,22,162,Caracas Venezuela,2816,Paris France,Veronica Macedo,61,9/5/2016,783,6236,3,3,2,31,172,"Ukiah, California United States",2368,"Santa Ana, California United States",Ashlee Evans-Smith,56,KO/TKO,red
4,0,35,170,"Ubatuba, Sao Paulo Brazil",2165,Singapore,Leandro Issa,61,10/22/2017,783,6237,3,3,3,26,167,Paris France,2326,Paris France,Taylor Lapilus,61,DEC,red
6,4,38,193,Hounslow England,808,Amsterdam The Netherlands,Alistair Overeem,120,9/12/2016,784,6154,1,5,6,36,193,"Euclid, Ohio United States",1852,"Independence, Ohio United States",Stipe Miocic,109,KO/TKO,red
5,0,36,200,"Honolulu, Hawaii United States",1515,"San Diego, California United States",Travis Browne,115,9/12/2016,784,6155,3,3,4,41,193,Porto Alegre Brazil,308,"Los Angeles, California United States",Fabricio Werdum,104,DEC,red
4,0,35,165,"Campina Grande, Paraiba Brazil",2133,"Campina Grande, Paraiba Brazil",Bethe Correia,61,9/12/2016,784,6204,3,3,5,32,167,"Barberton, Ohio United States",2099,"Cleveland, Ohio United States",Jessica Eye,56,DEC,blue
1,1,26,187,"Green Brook, New Jersey USA",2750,"Green Brook, New Jersey USA",Mickey Gall,77,9/11/2016,784,6205,1,3,0,39,185,"Chicago, Illinois USA",2796,"Chicago, Illinois USA",CM Punk,77,SUB,blue
3,3,29,162,"Passaic, New Jersey United States",2589,"Ramsey, New Jersey United States",Jimmie Rivera,61,9/11/2016,784,6207,3,3,6,39,167,"Isla Vista , California USA",959,"Sacramento, California USA",Urijah Faber,61,DEC,blue
4,2,32,167,Irvine Scotland,2339,Glasgow Scotland,Joanne Calderwood,56,9/12/2016,784,6232,1,3,6,27,157,"Umuarama, Parana Brazil",2079,"Niteroi, Rio de Janeiro Brazil",Jessica Andrade,52,SUB,red
0,0,28,187,"Torrance, California United States",2815,"Rancho Cucamonga, California United States",Jason Gonzalez,70,1/31/2017,784,6276,1,3,5,29,172,"Omaha, Nebraska United States ",1340,"Denver, Colorado United States",Drew Dober,70,KO/TKO,red
3,0,30,185,"Fortaleza, Ceara Brazil",1926,"Fortaleza, Ceara Brazil",Caio Magalhaes,84,9/12/2016,784,6284,3,3,5,30,185,"Kailua, Hawaii United States",1546,"Las Vegas, Nevada United States",Brad Tavares,84,DEC,red
4,0,31,177,"Bluefield, Virginia USA",2053,"Dallas, Texas USA",Sean Spencer,77,9/12/2016,784,6285,2,3,6,31,177,"Makaha, Hawaii United States",1481,"Makaha, Hawaii United States",Yancy Medeiros,77,SUB,red
6,0,30,175,Dublin Ireland,2057,Dublin Ireland,Conor McGregor,70,8/22/2016,785,6161,5,5,3,33,182,"Stockton, California USA",538,"Stockton, California USA",Nate Diaz,77,DEC,blue
0,0,27,177,"Flint, Michigan United States",2813,"Orlando, Florida United States",Mike Perry,77,8/22/2016,785,6183,1,3,3,33,190,Seoul South Korea,2020,Seoul South Korea,Hyun Gyu Lim,77,KO/TKO,blue
5,3,38,187,"Sobralia, Minas Gerais Brazil",1968,"Danbury, Connecticut United States",Glover Teixeira,93,8/22/2016,785,6188,1,3,6,34,187,"Dublin, Georgia United States",516,"Boca Raton, Florida United States",Anthony Johnson,93,KO/TKO,red
10,2,35,185,"Denver, Colorado United States",1076,"Albuquerque, New Mexico United States",Donald Cerrone,77,8/22/2016,785,6189,2,3,4,34,177,"Tacoma, WA USA",669,"Vancouver, Washington USA",Rick Story,77,KO/TKO,blue
0,0,25,182,Trento Italy,2783,Mezzocorona Italy,Marvin Vettori,84,8/22/2016,785,6191,1,3,1,34,190,"Blumenau, Santa Catarina Brazil",2766,"Blumenau, Santa Catarina Brazil",Alberto Uda,84,SUB,blue
7,1,32,180,"Riverside, California USA",1783,"Riverside, California USA",Lorenz Larkin,77,8/22/2016,785,6192,1,3,11,31,190,"Brooklyn, New York United States",2047,"Denver, Colorado United States",Neil Magny,77,KO/TKO,blue
4,1,34,170,Ibaraki Japan,1051,Kanagawa Japan,Takeya Mizugaki,61,8/22/2016,785,6193,1,3,4,27,172,"Uhrichsville, Ohio USA",2369,"Sacramento, California USA",Cody Garbrandt,61,KO/TKO,red
0,0,25,177,"Stockton, California USA",2795,"Stockton, California USA",Chris Avila,65,8/22/2016,785,6201,3,3,2,32,175,Nizhny Novgorod Russia,2729,Dublin Ireland,Artem Lobov,65,DEC,red
0,0,29,182,"New Brunswick, New Jersey United States",1462,"Coconut Creek, Florida United States",Sabah Homasi,77,8/22/2016,785,6206,2,3,7,34,187,"Wilburton, Oklahoma United States",1952,"Albuquerque, New Mexico United States",Tim Means,77,KO/TKO,red
3,1,32,167,"Spokane, WA USA",2260,"Spokane, WA USA",Elizabeth Phillips,61,8/22/2016,785,6226,3,3,5,30,170,"Colorado Springs, Colorado United States",2150,"Colorado Spring, Colorado United States",Raquel Pennington,61,DEC,red
3,1,31,170,"Tucson, Arizona United States",2603,"Phoenix, Arizona United States",Cortney Casey,52,8/22/2016,785,6250,1,3,4,33,162,Baghdad Iraq,2350,"Windsor, Ontario Canada",Randa Markos,52,SUB,blue
6,2,30,177,"Miami, Florida United States",1755,"Miami, Florida United States",Alex Caceres,65,8/8/2016,786,6172,5,5,4,26,180,"Parral, Chihuahua Mexico",2362,"Chicago, Illinois United States",Yair Rodriguez,65,DEC,red
5,0,40,170,Ibaraki Japan,750,Ibaraki Japan,Tatsuya Kawajiri,65,8/8/2016,786,6173,3,3,4,34,172,"Palm Springs, California United States",1050,"Palm Springs, California United States",Cub Swanson,65,DEC,red
3,0,30,177,"Cincinnati, Ohio United States",1875,"Cincinnati, Ohio United States",Dominique Steele,77,8/8/2016,786,6174,3,3,2,33,180,"Ogden, UT USA",1543,"Orem, UT USA",Court McGee,77,DEC,red
4,2,34,182,"Irving, Texas United States",1422,"Kansas City, Missouri United States",Zak Cummings,77,8/8/2016,786,6175,3,3,5,32,182,La Plata Argentina,2107,"Coconut Creek, Florida United States",Santiago Ponzinibbio,77,DEC,red
1,0,32,190,Uniejow Poland,2753,Uniejow Poland,Marcin Tybura,113,8/8/2016,786,6176,2,3,3,28,190,Pribram Czech Republic,2233,Prague Czech Republic,Viktor Pesta,109,KO/TKO,blue
6,3,31,187,"Alameda, California United States",1550,"Lakewood, Colorado United States",Chris Camozzi,84,8/8/2016,786,6177,3,3,5,37,185,Rio de Janeiro Brazil,449,Rio de Janeiro Brazil,Thales Leites,84,SUB,red
3,0,34,170,"Quixada, Ceara Brazil",1994,"Quixada, Ceara Brazil",Rony Jason,65,8/8/2016,786,6187,3,3,5,31,167,"Saugerties, New York United States",1907,"Lindenhurst, New York United States",Dennis Bermudez,65,DEC,red
0,0,25,180,"Cleveland, Ohio USA",2786,"Cleveland, Ohio USA",Joe Gigliotti,84,8/8/2016,786,6195,3,3,5,37,190,"Vancouver, Washington United States",1810,"Tukwila, Washington United States",Trevor Smith,84,DEC,red
0,0,30,193,"Rosharon, Texas USA",2788,"Rosharon, Texas USA",Justin Ledet,109,8/8/2016,786,6196,3,3,0,28,193,"D'Iberville, Mississippi United States",2787,"D'Iberville, Mississippi United States",Chase Sherman,113,DEC,blue
0,0,39,182,"Anchorage, Alaska USA",2800,"Portland, Oregon USA",Jason Novelli,70,8/8/2016,786,6214,2,3,1,29,175,Järfälla Sweden,2734,Stockholm Sweden,David Teymur,70,KO/TKO,red
1,0,28,177,"Guadalajara, Jalisco Mexico",2704,"Chicago, Illinois United States",Horacio Gutierrez,65,8/8/2016,786,6215,1,3,2,27,170,Kagoshima Japan,2655,Osaka Japan,Teruto Ishihara,61,KO/TKO,red
0,0,28,152,"Lancaster, California United States",2808,"Van Nuys, California United States",Danielle Taylor,52,8/8/2016,786,6225,3,3,3,27,170,Volnogorsk Ukraine,2465,Volnogorsk Ukraine,Maryna Moroz,52,DEC,red
6,1,28,177,Sao Paulo Brazil,1531,"Houston , Texas United States",Charles Oliveira,70,12/6/2016,787,6179,3,3,4,31,177,"Milwaukee, Wisconsin United States",1069,"Milwaukee, Wisconsin United States",Anthony Pettis,70,SUB,red
1,0,28,182,Rome Italy,2755,Rome Italy,Alessio Di Chirico,84,8/29/2016,787,6180,3,3,3,36,185,"Vereeniging, Gauteng South Africa",2428,"Sunninghill, Johannesburg Gauteng South Africa",Garreth McLellan,84,DEC,blue
3,2,29,167,Tasmania Australia,2345,Brisbane Australia,Bec Rawlings,56,12/11/2016,787,6184,2,3,4,24,162,"Newberg, Oregon United States",2305,"Portland, Oregon United States",Paige VanZant,56,KO/TKO,red
1,0,31,170,"Gloucester, Massachusetts United States",2749,"Boston, Massachusetts United States",Kyle Bochniak,65,8/28/2016,787,6186,3,3,1,29,170,Lima Peru,2705,Lima Peru,Enrique Barzola,65,DEC,blue
7,1,35,172,"Sparta, New Jersey United States",509,"Sparta, New Jersey United States",Jim Miller,70,8/29/2016,787,6223,3,3,5,34,177,"Brockton, Massachusetts United States",524,"Bridgewater, Massachusetts United States",Joe Lauzon,70,DEC,blue
3,0,34,187,"Albuquerque, New Mexico United States",663,"Albuquerque, New Mexico United States",Carlos Condit,77,8/28/2016,787,6228,1,5,6,40,185,Sao Paulo Brazil,326,Sao Paulo Brazil,Demian Maia,77,SUB,red
5,0,37,180,"Inglewood, California USA",1452,"Hawthorne, California USA",Kevin Casey,84,8/28/2016,787,6229,2,3,7,32,187,"Milwaukee, Wisconsin United States",2264,"Temecula, California United States",Sam Alvey,93,KO/TKO,red
0,0,34,182,"Juiz de Fora, Minas Gerais Brazil",2802,"Juiz de Fora, Minas Gerais Brazil",Felipe Silva,70,8/27/2016,787,6230,1,3,4,31,182,"St. Catharines, Ontario Canada",2507,"Kelowna, BC Canada",Shane Campbell,70,KO/TKO,blue
0,0,36,180,"Woodbridge, Ontario Canada",2819,"Woodbridge, Ontario Canada",Alessandro Ricci,70,8/27/2016,787,6238,3,3,0,26,180,"Surrey, British Columbia Canada",2807,"Surrey, British Columbia Canada",Jeremy Kennedy,65,DEC,red
4,0,32,177,"St. Louis, Missouri United States",1711,"Boca Raton, Florida United States",Michael Johnson,65,9/19/2016,789,6216,1,5,6,29,175,"Lafayette, Louisiana United States",1595,"Coconut Creek, Florida United States",Dustin Poirier,70,KO/TKO,blue
5,4,34,185,"Wilmington, North Carolina United States",1806,"Wilmington, North Carolina United States",Derek Brunson,84,9/19/2016,789,6217,1,3,6,34,182,Spanish Town Jamaica,2069,"Queens, New York United States",Uriah Hall,84,KO/TKO,blue
0,0,29,182,"Marshalltown, Iowa United States",2821,"Sacramento, California United States",Rick Glenn,65,9/19/2016,789,6218,3,3,4,36,177,"Eugene, Oregon United States",648,"Las Vegas, Nevada United States",Evan Dunham,70,DEC,red
0,0,27,175,"Granada Hills, California United States",2405,"Reseda, California United States",Albert Morales,61,7/7/2018,789,6219,3,3,4,29,167,Estado de Mexico Mexico,2354,"San Jose, California United States ",Alejandro Perez,61,,draw
6,0,32,172,"Spokane, Washington United States",1978,"Spokane, Washington United States",Sam Sicilia,65,9/19/2016,789,6220,2,3,3,30,172,"Tijuana, Baja California Mexico",2360,"Tijuana, Baja California Mexico",Gabriel Benitez,65,SUB,red
1,0,32,177,"Fairfax, Virginia United States",2738,"Brookline, New Hampshire United States",Joey Gomez,61,9/19/2016,789,6221,3,3,2,28,172,"Tlaltenango, Zacatecas Mexico",2355,"San Diego, California United States ",Jose Quinonez,61,DEC,red
5,0,34,172,Caracas Venezuela,1864,Tokyo Japan,Maximo Blanco,65,9/19/2016,789,6222,1,3,6,33,180,"Azle, Texas Untied States",2214,"Arlington, Texas United States",Chas Skelly,65,SUB,red
4,0,34,177,"Spring Bay, Illinois USA",1655,"Washington, Illinois USA",Kenny Robertson,77,9/19/2016,789,6233,3,3,2,40,180,Rio De Janeiro Brazil,347,"Atlanta, Georgia United States",Roan Carneiro,77,DEC,red
1,0,30,180,"Chicago, Illinois United States",2778,"Chicago, Illinois United States",Belal Muhammad,77,9/19/2016,789,6234,3,3,2,33,185,"Mexico City, Distrito Federal Mexico",2334,"Mexico City, Distrito Federak Mexico",Augusto Montano,77,KO/TKO,blue
2,0,28,190,Spanish Town Jamaica,2739,"Queens, New York United States",Randy Brown,77,9/19/2016,789,6239,3,3,1,32,182,Mexico City Mexico,2700,Mexico City Mexico,Erick Montano,77,SUB,blue
2,0,26,177,Dagestan Russia,2466,Makhachkala Russia,Islam Makhachev,70,9/19/2016,789,6279,3,3,5,31,177,"Rockville Centre, New York United States",2313,"Islip, New York United States ",Chris Wade,70,DEC,blue
1,0,33,182,Salvador Brazil,2733,Salvador Brazil,Leonardo Augusto Leleco,84,9/19/2016,789,6297,3,3,5,,,,2246,,Antonio Carlos Junior,,SUB,red
3,1,35,195,"Birmingham, Alabama United States",2106,"Birmingham, Alabama United States",Walt Harris,113,12/5/2016,790,6241,3,3,2,37,190,Dagestan Russia,2424,Dagestan Russia,Shamil Abdurakhimov,106,DEC,red
2,0,31,193,"Ithaca, New York USA",546,"Binghamton, New York United States",Tamdan McCrory,84,10/3/2016,790,6242,2,3,5,39,182,"Lander, Wyoming United States",372,"Denver, Colorado United States",Nate Marquardt,84,KO/TKO,red
6,1,30,180,"Tres Rios, Rio de Janeiro Brazil",2469,"Tres Rios, Rio de Janeiro Brazil",Alex Oliveira,77,10/3/2016,790,6243,3,3,1,32,177,"Chicago, Illinois United States",2042,"Coconut Creek, Florida United States",Will Brooks,70,KO/TKO,blue
0,0,31,180,"Milwaukee, Wisconsin United States",2826,"Milwaukee, Wisconsin United States",Zak Ottow,77,7/27/2017,790,6244,3,3,5,38,177,"Salt Lake City, Utah United States",407,"Draper, Utah United States",Joshua Burkman,77,DEC,blue
0,0,27,172,"Manaus, Amazonas Brazil",2809,"Manaus, Amazonas Brazil",Ketlen Vieira,61,10/3/2016,790,6245,3,3,1,33,172,"Englewood, Colorado USA",2757,"Santa Rose, California USA",Kelly Faszholz,61,DEC,blue
0,0,39,190,Copenhagen Denmark,2810,Copenhagen Denmark,Joachim Christensen,93,1/31/2017,790,6246,2,3,1,29,190,"Limoeiro, Pernambuco Brazil",2768,"Benevides, Para Brazil",Henrique da Silva,93,SUB,red
5,0,28,180,"Federal Way, Washington United States ",2119,"Sacramento, California United States ",Andre Fili,65,10/3/2016,790,6249,3,3,4,34,172,Rio de Janeiro Brazil,1980,Rio de Janeiro Brazil,Hacran Dias,70,DEC,blue
4,1,34,160,"Albuquerque, New Mexico United States",1904,"Albuquerque, New Mexico United States",John Dodson,61,10/3/2016,790,6267,5,5,6,28,160,"Paranagua, Parana Brazil",1966,"Paranagua, Parana Brazil",John Lineker,61,DEC,red
1,0,27,193,"Chicago, Illinois United States",2764,"Chicago, Illinois  United States",Curtis Blaydes,120,10/3/2016,790,6305,2,3,1,30,190,"Albuquerque, New Mexico USA",2770,"Albuquerque, New Mexico USA",Cody East,111,KO/TKO,blue
2,1,31,180,"Francisco Beltrao, Parana Brazil",2508,"Francisco Beltrao, Parana Brazil",Elizeu Zaleski dos Santos,77,10/3/2016,790,6309,3,3,3,34,180,Tokyo Japan,525,Tokyo Japan,Keita Nakamura,77,DEC,blue
1,0,24,185,Chisinau Republic of Moldova,2765,Chisinau Republic of Moldova,Ion Cutelaba,93,10/3/2016,790,6310,3,3,2,31,187,"San Bernardino, California USA",2367,"San Bernardino, California USA",Jonathan Wilson,84,DEC,blue
0,0,36,170,Karlstad Sweden,2811,Malmo Sweden,Lina Lansberg,61,9/26/2016,791,6251,2,5,1,33,172,Curitiba Brazil,1194,"Huntington Beach, California United States",Cris Cyborg,65,KO/TKO,red
2,0,34,175,"Brooklyn, New York United States",515,"Brooklyn, New York United States",Phillipe Nover,65,9/26/2016,791,6253,3,3,5,31,167,Natal Brazil,1527,Rio de Janeiro Brazil,Renan Barao,61,DEC,red
5,0,28,187,"João Pessoa, Paraíba Brazil",1431,"Coconut Creek, Florida United States",Antonio Silva,84,9/25/2016,791,6254,2,3,6,42,182,"Las Vegas, Nevada United States",1015,"Las Vegas, Nevada United States",Roy Nelson,119,KO/TKO,red
6,2,34,180,"Philadelphia, Pennsylvania United States",2316,"Philadelphia, Pennsylvania United States",Paul Felder,70,9/26/2016,791,6255,3,3,8,40,175,"Amarante, Piaui Brazil",1997,"Brasilia, Distrito Federal Brazil",Francisco Trinaldo,70,KO/TKO,red
4,2,37,167,"Belem, Para Brazil",2074,"Belem, Para Brazil",Michel Prazeres,77,9/26/2016,791,6256,3,3,5,32,177,"Niteroi, Rio de Janeiro Brasil",2288,"Boca Raton, Florida USA",Gilbert Burns,70,DEC,blue
5,1,32,180,"San Diego, California United States",2230,"Glendale, Arizona United States",Mike de la Torre,65,9/26/2016,791,6257,1,3,4,31,170,"Fortaleza, Ceara Brazil",1993,"Fortaleza, Ceara Brazil",Godofredo Pepey,65,SUB,red
6,0,29,165,"Goshen, Indiana United States",1504,"Franklin, Tennessee United States",Dustin Ortiz,56,9/25/2016,791,6259,3,3,4,33,165,Rio Grande do Norte Brazil,2011,Natal Brazil,Jussier Formiga,56,DEC,red
2,0,31,180,Monterrey Mexico,2333,"Muncie, Indiana USA",Hector Urbina,77,9/26/2016,791,6260,1,3,3,26,180,"Westwood, New Jersey United States",2588,Brasília Brasil,Vicente Luque,77,KO/TKO,red
0,0,31,175,"Rochester, New York United States",2812,"Long Island, New York United States",Gregor Gillespie,70,9/26/2016,791,6261,3,3,2,27,182,"Curitibanos, Santa Catarina Brazil",2575,"Balneario Camboriu, Santa Catarina Brazil",Glaico Franca,70,DEC,blue
3,3,28,177,Fife Scotland,2502,Fife Scotland,Stevie Ray,70,9/26/2016,791,6263,3,3,3,35,180,Amazonas Brazil,2101,Rio de Janeiro Brazil,Alan Patrick,70,DEC,red
1,0,25,182,"Navirai, MS Brazil",2772,Curitiba Brazil,Luan Chagas,77,4/3/2017,791,6264,3,3,6,34,182,"Vila Velha, Espirito Santo Brazil",1820,"Vila Velha, Espirito Santo Brazil",Erick Silva,77,SUB,red
1,0,32,185,"Stoughton, Massachusetts United States",2782,"Olneyville, Rhode Island United States",Eric Spicely,84,5/17/2018,791,6298,1,3,7,34,187,Rio de Janeiro Brazil,2087,Rio de Janeiro Brazil,Thiago Santos,93,SUB,blue
7,7,34,180,"Oxnard, California United States",1815,"Orange County, California United States",Tony Ferguson,70,11/7/2016,792,6247,5,5,7,33,172,Rio de Janeiro Brazil,532,Rio de Janeiro Brazil,Rafael Dos Anjos,77,DEC,blue
4,4,33,175,Dagestan Russia,2158,"Coconut Creek, Florida United States",Rashid Magomedov,70,11/7/2016,792,6248,3,3,9,29,177,Goetapeh Iran,2168,"Yorba Linda, California United States",Beneil Dariush,70,DEC,red
2,0,38,167,"Los Angeles, California USA",2347,"Las Vegas, Nevada USA",Heather Jo Clark,52,11/7/2016,792,6266,3,3,0,25,165,"Guadalajara, Jalisco Mexico",2814,"Guadalajara, Jalisco Mexico",Alexa Grasso,52,DEC,red
0,0,26,175,Tychy Poland,2484,Tychy Poland,Marcin Held,70,4/18/2017,792,6290,3,3,5,36,177,"Albuquerque, New Mexico United States",461,"Albuquerque, New Mexico United States",Diego Sanchez,70,DEC,red
4,2,30,172,Sao Paulo Brazil,1858,Sao Paulo Brazil,Felipe Arantes,61,11/7/2016,792,6302,3,3,3,28,172,Monterrey Mexico,1979,Monterrey Mexico,Erik Perez,61,DEC,red
1,0,39,182,"Anchorage, Alaska USA",2800,"Portland, Oregon USA",Jason Novelli,70,11/7/2016,792,6324,3,3,2,33,180,"Mexicali, Baja California Mexico",2707,"Tepic, Nayarit Mexico",Polo Reyes,70,DEC,red
1,0,32,180,"Santa Barbara, California United States",2805,"Sacramento, California United States",Max Griffin,77,11/7/2016,792,6348,1,3,2,32,182,Mexico City Mexico,2700,Mexico City Mexico,Erick Montano,77,KO/TKO,blue
2,1,33,170,"Castanhal, Para Brazil",2183,"Castanhal, Para Brazil",Douglas Silva de Andrade,61,11/7/2016,792,6351,3,3,2,37,172,"Tijuana, Baja California Mexico",2356,"Tijuana, Baja California Mexico",Henry Briones,61,KO/TKO,blue
1,0,25,177,"Stockton, California USA",2795,"Stockton, California USA",Chris Avila,65,11/7/2016,792,6352,3,3,2,29,170,Lima Peru,2705,Lima Peru,Enrique Barzola,65,DEC,red
2,1,28,193,"Apopka, Florida United States",2740,"Orlando, Florida United States",Alex Nicholson,84,11/7/2016,792,6364,3,3,8,32,187,"Milwaukee, Wisconsin United States",2264,"Temecula, California United States",Sam Alvey,93,DEC,red
7,0,28,177,Sao Paulo Brazil,1531,"Houston , Texas United States",Charles Oliveira,70,11/7/2016,792,6372,2,3,6,36,172,"Chicago, Illinois United States",1054,"Chicago, Illinois United States",Ricardo Lamas,65,SUB,red
0,0,22,180,Lima Peru,2836,Lima Peru,Claudio Puelles,70,11/7/2016,792,6418,2,4,0,25,172,"Rosartio, Baja California Mexico",2837,"Rosartio, Baja California Mexico",Martin Bravo,65,KO/TKO,red
6,1,48,180,"Downey, California USA",129,"Temecula, California USA",Dan Henderson,84,10/11/2016,793,6268,5,5,7,39,185,Manchester England,368,Manchester England,Michael Bisping,84,DEC,red
8,2,33,187,Tehran Iran,786,"Leiden, Holland The Netherlands",Gegard Mousasi,84,10/11/2016,793,6269,2,3,3,41,182,Rio de Janeiro Brazil,295,Rio de Janerio Brazil,Vitor Belfort,84,KO/TKO,blue
3,0,38,185,"Sacramento, California United States",2009,London England,Jimi Manuwa,93,10/11/2016,793,6270,2,3,8,35,190,"Immokalee, Florida United States",1499,"Knoxville, Tennessee United States",Ovince Saint Preux,93,KO/TKO,blue
5,3,36,182,"Sokolow, Podlaski Poland",2083,Warsaw Poland,Daniel Omielanczuk,112,10/11/2016,793,6271,2,3,4,30,213,Beverwijk The Netherlands,649,Beverwijk The Netherlands,Stefan Struve,120,SUB,red
4,3,35,177,"Manaus, Amazonas Brazil",915,"Manaus, Amazonas Brazil",Adriano Martins,70,10/11/2016,793,6272,3,3,4,38,182,Rio de Janeiro Brazil,2078,"Campos, Rio de Janeiro Brazil",Leonardo Santos,70,DEC,red
6,0,38,175,Marajo Brazil,1706,"Soure, Para Brazil",Iuri Alcantara,61,10/11/2016,793,6273,1,3,5,40,167,East London England,1170,East London England,Brad Pickett,61,SUB,blue
